OPHTH 725,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,OPHTH,725
OPHTH 733,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,OPHTH,733
OPHTH 804,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,OPHTH,804
PATH 582,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PATH,582
PATH 585,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PATH,585
PATH 850,-2%,-2%,-2%,5%,80%,11%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PATH,850
PATH 862,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PATH,862
PHRMACOL 310,97%,100%,20%,19%,33%,16%,8%,5%,8%,6%,2%,-1%,2%,-1%,-1%,3%,PHRMACOL,310
PHRMACOL 501,72%,83%,13%,3%,42%,20%,11%,20%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,501
PHRMACOL 502,92%,94%,71%,3%,85%,7%,2%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,502
PHRMACOL 591,-2%,-2%,-2%,32%,65%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,591
PHRMACOL 601,91%,97%,63%,7%,29%,30%,21%,8%,2%,-1%,-1%,1%,-1%,-1%,-1%,1%,PHRMACOL,601
PHRMACOL 603,74%,96%,35%,13%,29%,37%,11%,6%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,603
PHRMACOL 604,20%,40%,20%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,604
PHRMACOL 614,91%,91%,9%,26%,29%,17%,12%,9%,5%,-1%,1%,-1%,-1%,-1%,-1%,1%,PHRMACOL,614
PHRMACOL 620,-2%,-2%,-2%,24%,42%,21%,12%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,620
PHRMACOL 621,82%,91%,23%,2%,52%,32%,8%,5%,-1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,621
PHRMACOL 622,94%,100%,20%,1%,79%,13%,5%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHRMACOL,622
PHRMACOL 625,100%,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,625
PHRMACOL 626,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,626
PHRMACOL 627,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,627
PHRMACOL 640,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,640
PHRMACOL 646,92%,100%,2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHRMACOL,646
PMR 510,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PMR,510
PMR 580,93%,93%,6%,2%,89%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PMR,580
PHYSIOL 201,-2%,-2%,-2%,7%,16%,12%,14%,14%,11%,6%,8%,3%,3%,3%,1%,2%,PHYSIOL,201
PHYSIOL 404,-2%,-2%,-2%,9%,46%,22%,15%,6%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,404
PHYSIOL 406,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,406
PHYSIOL 502,-2%,-2%,-2%,3%,18%,19%,15%,17%,9%,8%,6%,3%,1%,2%,-1%,-1%,PHYSIOL,502
PHYSIOL 505,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,505
PHYSIOL 506,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,506
PHYSIOL 519,66%,85%,42%,5%,21%,18%,22%,30%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,519
PHYSIOL 576,-2%,-2%,-2%,12%,32%,18%,19%,18%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,576
PHYSIOL 577,-2%,-2%,-2%,4%,15%,11%,36%,34%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,577
PHYSIOL 591,-2%,-2%,-2%,32%,65%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,591
PHYSIOL 605,-2%,-2%,-2%,30%,43%,20%,5%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,PHYSIOL,605
PHYSIOL 606,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,606
PHYSIOL 615,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,615
PHYSIOL 616,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,616
PHYSIOL 822,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,PHYSIOL,822
MEDPREP 401,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MEDPREP,401
MEDPREP 403,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MEDPREP,403
MEDPREP 470,100%,100%,12%,5%,38%,19%,27%,11%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MEDPREP,470
MEDPREP 471,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MEDPREP,471
ARTSADMN 406,84%,91%,6%,23%,58%,12%,2%,2%,1%,-1%,1%,-1%,-1%,-1%,-1%,1%,ARTSADMN,406
ARTSADMN 410,-2%,-2%,-2%,6%,81%,6%,-1%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,410
ARTSADMN 421,-2%,-2%,-2%,-1%,46%,38%,8%,-1%,8%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,421
ARTSADMN 422,100%,100%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,422
ARTSADMN 423,-2%,-2%,-2%,10%,71%,10%,10%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,423
ARTSADMN 426,69%,91%,-2%,2%,84%,6%,5%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,1%,ARTSADMN,426
ARTSADMN 432,-2%,-2%,-2%,38%,50%,3%,-1%,-1%,3%,-1%,3%,3%,-1%,-1%,-1%,-1%,ARTSADMN,432
ARTSADMN 450,86%,86%,14%,7%,71%,14%,4%,-1%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,450
ARTSADMN 475,-2%,-2%,-2%,52%,38%,-1%,7%,-1%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,475
ARTSADMN 506,85%,92%,11%,16%,67%,9%,2%,4%,-1%,1%,1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,506
ARTSADMN 510,-2%,-2%,-2%,12%,71%,-1%,-1%,12%,-1%,-1%,6%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,510
ARTSADMN 521,-2%,-2%,-2%,-1%,64%,27%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,521
ARTSADMN 522,100%,100%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,522
ARTSADMN 523,-2%,-2%,-2%,5%,53%,26%,10%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,523
ARTSADMN 526,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,526
ARTSADMN 532,-2%,-2%,-2%,25%,62%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,12%,ARTSADMN,532
ARTSADMN 535,-2%,-2%,-2%,-1%,-1%,25%,50%,25%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,535
ARTSADMN 550,86%,86%,14%,12%,44%,38%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,550
ARTSADMN 575,-2%,-2%,-2%,50%,46%,-1%,-1%,-1%,-1%,-1%,4%,-1%,-1%,-1%,-1%,-1%,ARTSADMN,575
CELLO 450,100%,95%,10%,-1%,97%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,CELLO,450
CELLO 550,100%,95%,10%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,CELLO,550
CHAMBER 410,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CHAMBER,410
CHAMBER 470,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CHAMBER,470
CHAMBER 510,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CHAMBER,510
CHAMBER 570,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CHAMBER,570
CLARINET 111,100%,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CLARINET,111
COMP 221,-2%,-2%,-2%,-1%,76%,15%,1%,5%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,221
COMP 415,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,415
COMP 416,-2%,-2%,-2%,2%,98%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,416
COMP 421,-2%,-2%,-2%,-1%,95%,3%,-1%,-1%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,421
COMP 450,70%,87%,7%,10%,83%,4%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,450
COMP 515,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,515
COMP 526,-2%,-2%,-2%,8%,90%,-1%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,526
COMP 550,-2%,-2%,-2%,10%,88%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,550
COMP 850,-2%,-2%,-2%,12%,85%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,COMP,850
CONDUCT 315,75%,100%,8%,3%,55%,17%,6%,10%,4%,3%,2%,-1%,-1%,-1%,-1%,-1%,CONDUCT,315
CONDUCT 415,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,415
CONDUCT 442,61%,64%,29%,8%,30%,29%,9%,19%,4%,-1%,1%,-1%,-1%,-1%,-1%,-1%,CONDUCT,442
CONDUCT 501,-2%,-2%,-2%,24%,49%,13%,8%,2%,2%,2%,2%,-1%,-1%,-1%,-1%,-1%,CONDUCT,501
CONDUCT 502,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,502
CONDUCT 503,-2%,-2%,-2%,-1%,97%,-1%,-1%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,CONDUCT,503
CONDUCT 504,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,504
CONDUCT 505,-2%,-2%,-2%,-1%,97%,1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,CONDUCT,505
CONDUCT 595,61%,64%,29%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,595
CONDUCT 601,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,601
CONDUCT 602,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,CONDUCT,602
CONDUCT 603,-2%,-2%,-2%,-1%,65%,22%,9%,2%,-1%,-1%,-1%,-1%,-1%,-1%,2%,-1%,CONDUCT,603
DANCE 100,92%,91%,7%,32%,57%,6%,2%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,100
DANCE 101,80%,76%,6%,9%,39%,37%,14%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,101
DANCE 103,82%,100%,-2%,2%,21%,52%,22%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,103
DANCE 111,96%,100%,-2%,-1%,94%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,111
DANCE 113,97%,95%,-2%,-1%,93%,6%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,113
DANCE 121,76%,79%,26%,5%,90%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,121
DANCE 127,89%,97%,14%,10%,80%,8%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,127
DANCE 131,72%,87%,33%,2%,77%,16%,2%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,131
DANCE 201,82%,73%,-2%,7%,80%,7%,7%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,201
DANCE 203,-2%,-2%,-2%,30%,48%,9%,4%,7%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,203
DANCE 211,96%,100%,-2%,13%,78%,6%,-1%,1%,-1%,1%,1%,-1%,-1%,-1%,-1%,-1%,DANCE,211
DANCE 213,-2%,-2%,-2%,9%,84%,5%,-1%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,213
DANCE 221,76%,79%,26%,12%,83%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,221
DANCE 227,89%,97%,14%,13%,76%,6%,4%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,227
DANCE 231,-2%,-2%,-2%,19%,73%,8%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,231
DANCE 241,82%,100%,7%,12%,27%,24%,20%,8%,8%,1%,1%,-1%,-1%,-1%,-1%,-1%,DANCE,241
DANCE 242,-2%,-2%,-2%,18%,46%,9%,15%,3%,6%,-1%,3%,-1%,-1%,-1%,-1%,-1%,DANCE,242
DANCE 265,-2%,-2%,-2%,-1%,62%,31%,4%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,265
DANCE 291,-2%,-2%,-2%,13%,54%,24%,4%,1%,-1%,3%,1%,-1%,-1%,-1%,-1%,-1%,DANCE,291
DANCE 301,-2%,-2%,-2%,31%,54%,8%,8%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,301
DANCE 303,-2%,-2%,-2%,32%,61%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,303
DANCE 311,-2%,-2%,-2%,2%,92%,2%,-1%,3%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,311
DANCE 313,-2%,-2%,-2%,13%,76%,11%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,313
DANCE 321,76%,79%,26%,22%,78%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,321
DANCE 327,89%,97%,14%,19%,71%,6%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,327
DANCE 335,-2%,-2%,-2%,3%,96%,1%,-1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,335
DANCE 391,-2%,-2%,-2%,12%,82%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,391
DANCE 401,-2%,-2%,-2%,14%,86%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,401
DANCE 403,-2%,-2%,-2%,6%,88%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,403
DANCE 411,-2%,-2%,-2%,31%,62%,5%,-1%,-1%,-1%,-1%,3%,-1%,-1%,-1%,-1%,-1%,DANCE,411
DANCE 413,-2%,-2%,-2%,11%,76%,11%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,413
DANCE 421,76%,79%,26%,22%,78%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,421
DANCE 427,89%,97%,14%,22%,67%,3%,-1%,3%,3%,-1%,2%,-1%,-1%,-1%,-1%,-1%,DANCE,427
DANCE 448,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,448
DANCE 481,-2%,-2%,-2%,4%,64%,21%,4%,-1%,4%,4%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,481
DANCE 491,-2%,-2%,-2%,15%,72%,8%,-1%,-1%,-1%,2%,-1%,-1%,-1%,4%,-1%,-1%,DANCE,491
DANCE 493,-2%,-2%,-2%,-1%,77%,23%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,493
DANCE 496,-2%,-2%,-2%,-1%,79%,12%,-1%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,4%,DANCE,496
DANCE 498,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,498
DANCE 501,67%,67%,33%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,501
DANCE 511,94%,92%,-2%,32%,52%,12%,-1%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,511
DANCE 513,94%,98%,5%,10%,87%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,513
DANCE 521,79%,82%,22%,25%,75%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,521
DANCE 524,100%,100%,33%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,524
DANCE 531,100%,100%,33%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,531
DANCE 534,-2%,-2%,-2%,-1%,86%,8%,2%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,534
DANCE 537,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,537
DANCE 538,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,538
DANCE 547,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,547
DANCE 548,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,548
DANCE 570,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,570
DANCE 580,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,580
DANCE 583,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,583
DANCE 611,94%,91%,-2%,38%,46%,12%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,611
DANCE 613,93%,98%,5%,10%,77%,13%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,613
DANCE 618,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,618
DANCE 621,79%,82%,22%,20%,80%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,621
DANCE 631,100%,50%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,631
DANCE 634,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DANCE,634
DANCE 637,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,637
DANCE 638,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,638
DANCE 643,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,643
DANCE 647,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,647
DANCE 648,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,DANCE,648
DBLBASS 450,-2%,-2%,-2%,8%,77%,8%,1%,3%,1%,-1%,-1%,1%,-1%,-1%,-1%,1%,DBLBASS,450
DBLBASS 550,-2%,-2%,-2%,5%,80%,-1%,10%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,DBLBASS,550
EARLYMUS 450,-2%,-2%,-2%,6%,89%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EARLYMUS,450
EARLYMUS 550,-2%,-2%,-2%,14%,86%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,EARLYMUS,550
EARLYMUS 587,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,EARLYMUS,587
ENS 181,-2%,-2%,-2%,-1%,31%,19%,14%,22%,8%,3%,3%,-1%,-1%,-1%,-1%,-1%,ENS,181
ENS 325,-2%,-2%,-2%,8%,68%,18%,5%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,325
ENS 326,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ENS,326
ENS 335,86%,83%,18%,4%,88%,5%,-1%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,335
ENS 344,95%,86%,6%,27%,70%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,344
ENS 345,81%,81%,25%,6%,84%,3%,2%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,345
ENS 346,97%,86%,2%,50%,49%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,346
ENS 347,81%,90%,16%,-1%,96%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,347
ENS 348,98%,88%,58%,65%,33%,1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,348
ENS 349,63%,79%,19%,5%,68%,14%,6%,3%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,ENS,349
ENS 350,62%,76%,29%,-1%,87%,7%,3%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,350
ENS 351,-2%,-2%,-2%,18%,76%,5%,1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,351
ENS 352,-2%,-2%,-2%,-1%,91%,4%,-1%,3%,-1%,-1%,2%,-1%,-1%,-1%,-1%,-1%,ENS,352
ENS 353,99%,93%,49%,4%,88%,4%,2%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,353
ENS 354,100%,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,ENS,354
ENS 356,98%,82%,26%,59%,39%,-1%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,356
ENS 360,-2%,-2%,-2%,46%,54%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,360
ENS 400,85%,95%,10%,13%,83%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,400
ENS 405,-2%,-2%,-2%,6%,66%,14%,6%,-1%,3%,-1%,-1%,3%,-1%,3%,-1%,-1%,ENS,405
ENS 407,-2%,-2%,-2%,14%,76%,4%,2%,2%,-1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,407
ENS 460,74%,85%,21%,15%,78%,5%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,460
ENS 461,91%,86%,30%,-1%,99%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,461
ENS 462,-2%,-2%,-2%,2%,92%,3%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,462
ENS 463,-2%,-2%,-2%,1%,97%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,463
ENS 465,-2%,-2%,-2%,20%,75%,3%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,ENS,465
